GFLOC,LocPurpDesc,Loc,LocName,LocZn,IT,FlowInd,LocSegment,DesignCapacity,OperatingCapacity,TotalScheduledQuantity,OperationallyAvailableCapacity,AllQtyAvail,QtyReason,Timestamp,GFPipeID,EffGasDayTime,TSP_Name,PipeCode,CycleDesc
107OA059193D,Delivery Location,59193,"UCG, Progress Park - Wythe Co., VA",,N,D,,10300.0,10300.0,0.0,10300.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059196D,Delivery Location,59196,"ROANOKE West Salem-Roanoke Co., VA",,N,D,,5150.0,5150.0,0.0,5150.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059197D,Delivery Location,59197,"Marion Natural Gas - Marion Co., Tn",,N,D,,10300.0,10300.0,0.0,10300.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059198R,Receipt Location,59198,Rogersville M&R,,N,R,,23641.0,24484.0,8910.0,15574.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059199D,Delivery Location,59199,"Thomas A. Smith Energy Facility-Murray Co., GA",,N,D,,300000.0,300000.0,0.0,300000.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059200R,Receipt Location,59200,"SONAT MURRAY LATERAL - WHITFIELD CO., GA",,N,R,,174152.0,174152.0,0.0,174152.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059201D,Delivery Location,59201,"MTNG/MCMINN CO. INTERCONNECT-MCMINN CO., TN",,N,D,,15450.0,15450.0,5018.0,10432.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059203D,Delivery Location,59203,"Dalton Gas-Cartersville - Whitfield, GA",,N,D,,10300.0,10300.0,8095.0,2205.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059204D,Delivery Location,59204,Transco - Cascade Creek (delivery),,N,D,,463270.0,583239.0,101607.0,481632.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059206D,Delivery Location,59206,TENNESSEE EASTMAN CHEMICAL CORP,,N,D,,100689.0,101976.0,53671.0,48305.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059208D,Delivery Location,59208,"LEWISBURG IND. GLOBE RD - MARSHALL CO, TN",,N,D,,1030.0,1030.0,0.0,1030.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059209D,Delivery Location,59209,"United Salt - Evaporator Fuel Gas - Smyth Co., VA",,N,D,,3176.0,3176.0,0.0,3176.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059210D,Delivery Location,59210,"Citizens Gas/Coal Hill Morgan Co, TN",,N,D,,3090.0,3090.0,0.0,3090.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059212D,Delivery Location,59212,"CITIZENS GAS #2 - DEER LODGE - MORGAN COUNTY, TN",,N,D,,10300.0,10300.0,0.0,10300.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059213D,Delivery Location,59213,MARION,,N,D,,7213.0,7213.0,0.0,7213.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059214D,Delivery Location,59214,WYTHEVILLE,,N,D,,7213.0,7213.0,0.0,7213.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059215D,Delivery Location,59215,Pulaski,,N,D,,2672.0,2672.0,0.0,2672.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059216D,Delivery Location,59216,DUBLIN,,N,D,,7213.0,7213.0,0.0,7213.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059217D,Delivery Location,59217,RADFORD,,N,D,,7213.0,7213.0,0.0,7213.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059218D,Delivery Location,59218,"Piedmont/Hendersonville, Sumner Co, TN.",,N,D,,25750.0,25750.0,7000.0,18750.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059219D,Delivery Location,59219,TVA - John Sevier,,N,D,,154500.0,154500.0,122139.0,32361.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059221D,Delivery Location,59221,"Lenoir City/Highway 321, Loudon Co., TN",,N,D,,2060.0,2060.0,0.0,2060.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059222R,Receipt Location,59222,SALTVILLE DELIVERY INTO P-25,,N,R,,61348.0,61348.0,0.0,61348.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059224D,Delivery Location,59224,"Industrial Development Authority-Hillsville-Carroll Co., VA",,N,D,,1030.0,1030.0,325.0,705.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059225D,Delivery Location,59225,"CW-KINGSPORT EXPANSION EASTMAN #2, SULLIVAN, TN",,N,D,,128750.0,231750.0,31410.0,200340.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059227D,Delivery Location,59227,KUB TOPSIDE INTERCONNECT,,N,D,,60834.0,63993.0,8014.0,55979.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059233D,Delivery Location,59233,Wacker Chemie,,N,D,,5871.0,5871.0,1800.0,4071.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059243D,Delivery Location,59243,"Appalachian Natural Gas/AEP Clinch River-Rusian Rd.-Russell Co., V",,N,D,,124630.0,124630.0,0.0,124630.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059244D,Delivery Location,59244,"City of Mount Pleasant, TN-Sam Watkins Blvd.-Maury Co., TN",,N,D,,3192.0,3286.0,0.0,3286.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059245D,Delivery Location,59245,"Athens Utilities Board-CR 406 City Gate-McMinn Co., TN",,N,D,,6180.0,6180.0,0.0,6180.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059246D,Delivery Location,59246,"Tate and Lyle, Loudon Co., TN",,N,D,,40000.0,40000.0,15164.0,24836.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059247D,Delivery Location,59247,Atmos Energy Radford Army Ammunition Plant - Walton Road- Montgome,,N,D,,21630.0,21630.0,8900.0,12730.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059248D,Delivery Location,59248,"KUB/Tipton Station Road Delivery - Knox Co., TN",,N,D,,47380.0,47380.0,20333.0,27047.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059250D,Delivery Location,59250,"Atmos Energy/Bobo Hollow Road Delivery - Moore Co., TN.",,N,D,,15450.0,15450.0,988.0,14462.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059256D,Delivery Location,59256,"BAE Systems - Riverport Road, Sullivan CO., TN",,N,D,,33990.0,33990.0,4982.0,29008.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059257D,Delivery Location,59257,Southwestern Virginia Gas/Marrowbone Delivery - Lee Ford Camp Road,,N,D,,28840.0,28840.0,333.0,28507.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059304R,Receipt Location,59304,Transco - Cascade Creek (receipt),,N,R,,463270.0,568630.0,152559.0,416071.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059311R,Receipt Location,59311,SONAT BRADLEY,,N,R,,78314.0,31000.0,0.0,31000.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059313R,Receipt Location,59313,TROUSDALE COUNTY RECEIVING,,N,R,,190550.0,190550.0,0.0,190550.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059315R,Receipt Location,59315,DICKENSON CO RECEIVING,,N,R,,151720.0,151720.0,59070.0,92650.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059320R,Receipt Location,59320,MORGAN COUNTY 7,,N,R,,14305.0,14305.0,0.0,14305.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059326R,Receipt Location,59326,EQT ENERGY DICKENSON COUNTY 3,,N,R,,73561.0,73561.0,7000.0,66561.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059329R,Receipt Location,59329,"Texas Eastern - Mt. Pleasant, Giles Co., TN",,N,R,,330722.0,356458.0,45699.0,310759.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059330R,Receipt Location,59330,"Texas Eastern - Hartsville, TN",,N,R,,491787.0,535261.0,34011.0,501250.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059332R,Receipt Location,59332,"Diversified Southern Production LLC, Dickenson #4, Dickinson Count",,N,R,,73564.0,73564.0,2000.0,71564.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059334R,Receipt Location,59334,CNX-Jewell Ridge,,Y,R,,313841.0,313841.0,136971.0,176870.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059336R,Receipt Location,59336,"Range Resources-Dickenson Co #2 -DICKENSON CO., VA",,N,R,,43836.0,43836.0,6841.0,36995.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059337R,Receipt Location,59337,Ariana Energy Morgan Co. 9,,N,R,,32400.0,32400.0,5400.0,27000.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059338R,Receipt Location,59338,"GEOMET OPERATING-JEWELL RIDGE-TAZEWELL CO., VA",,N,R,,33958.0,33958.0,9256.0,24702.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059339R,Receipt Location,59339,"MIDWESTERN GAS TRANSMISSION-TROUSDALE INTERCONNECT-TROUSDALE CO.,",,N,R,,123600.0,123600.0,0.0,123600.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059340R,Receipt Location,59340,"EQT ENERGY -DICKENSON #6-DICKENSON CO.,VA",,N,R,,100685.0,100685.0,0.0,100685.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059342R,Receipt Location,59342,"AGL - Meadow Branch Landfill, McMinn Co., TN",,N,R,,20550.0,20550.0,0.0,20550.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059343R,Receipt Location,59343,Fidem Energy (G-Energy) Bradley County Landfill - Bancroft Rd - Br,,N,R,,3664.0,3664.0,925.0,2739.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059760D,Injection Point,59760,SALTVILLE LLC STORAGE INJECTION,,N,D,,154500.0,190000.0,400.0,189600.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059766D,Injection Point,59766,SALTVILLE STORAGE INJECTION,,N,D,,70885.0,70885.0,0.0,70885.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059770R,Withdrawal Point,59770,SALTVILLE LLC STORAGE WITHDRAWAL,,N,R,,257500.0,283000.0,48209.0,234791.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
107OA059777R,Withdrawal Point,59777,SALTVILLE STORAGE WITHDRAWAL,,N,R,,70885.0,70885.0,3265.0,67620.0,Y,,2025-11-27T15:27:42.503097,107,2025-11-27,EAST TENN,ET,INTRDY_2025-11-27_1500
113OA0G0001R,Receipt Location,G0001,GB-128 AUGER (992100),,N,R,,378547.0,378547.0,0.0,378547.0,Y,,2025-11-27T15:27:42.503097,113,2025-11-26,GARDEN BANKS,GB,INTRDY_2025-11-27_0900
113OA0G0002R,Receipt Location,G0002,GB-783 MAGNOLIA (992103),,N,R,,160183.0,160183.0,1401.0,158782.0,Y,,2025-11-27T15:27:42.503097,113,2025-11-26,GARDEN BANKS,GB,INTRDY_2025-11-27_0900
113OA0G0003D,Delivery Location,G0003,MAGNOLIA REDELIVERY (992110),,N,D,,3704.0,3704.0,0.0,3704.0,Y,,2025-11-27T15:27:42.503097,113,2025-11-26,GARDEN BANKS,GB,INTRDY_2025-11-27_0900
113OA0G0004R,Receipt Location,G0004,GB-128 ENCHILADA 992101,,N,R,,567838.0,567838.0,33339.0,534499.0,Y,,2025-11-27T15:27:42.503097,113,2025-11-26,GARDEN BANKS,GB,INTRDY_2025-11-27_0900
113OA0G0005D,Delivery Location,G0005,ENCHILADA REDELIVERY (992109),,N,D,,8755.0,8755.0,0.0,8755.0,Y,,2025-11-27T15:27:42.503097,113,2025-11-26,GARDEN BANKS,GB,INTRDY_2025-11-27_0900
113OA0G0008R,Receipt Location,G0008,GB-85 BALDPATE (992102),,Y,R,,238686.0,238686.0,13000.0,225686.0,Y,,2025-11-27T15:27:42.503097,113,2025-11-26,GARDEN BANKS,GB,INTRDY_2025-11-27_0900
113OA0G0009D,Delivery Location,G0009,SMI-205 (992112),,Y,D,,20010.0,20010.0,336.0,19674.0,Y,,2025-11-27T15:27:42.503097,113,2025-11-26,GARDEN BANKS,GB,INTRDY_2025-11-27_0900
113OA0G0012D,Delivery Location,G0012,SEA ROBIN (992105),,N,D,,470859.0,141245.0,0.0,141245.0,Y,,2025-11-27T15:27:42.503097,113,2025-11-26,GARDEN BANKS,GB,INTRDY_2025-11-27_0900
113OA0G0013D,Delivery Location,G0013,KINETICA ENERGY EXPRESS (992108),,Y,D,,378559.0,440517.0,1373.0,439144.0,Y,,2025-11-27T15:27:42.503097,113,2025-11-26,GARDEN BANKS,GB,INTRDY_2025-11-27_0900
113OA0G0014D,Delivery Location,G0014,KINETICA DEEPWATER EXPRESS (992106),,Y,D,,159163.0,159163.0,43746.0,115417.0,Y,,2025-11-27T15:27:42.503097,113,2025-11-26,GARDEN BANKS,GB,INTRDY_2025-11-27_0900
113OA0G0015D,Delivery Location,G0015,TRANSCO (992107),,N,D,,378721.0,440707.0,0.0,440707.0,Y,,2025-11-27T15:27:42.503097,113,2025-11-26,GARDEN BANKS,GB,INTRDY_2025-11-27_0900
113OA0G0025R,Receipt Location,G0025,BALDPATE REDELIVERY,,N,R,,8266.0,8612.0,0.0,8612.0,Y,,2025-11-27T15:27:42.503097,113,2025-11-26,GARDEN BANKS,GB,INTRDY_2025-11-27_0900
113OA0G0026R,Receipt Location,G0026,SMI 128A SALES,,Y,R,,5297.0,5297.0,1.0,5296.0,Y,,2025-11-27T15:27:42.503097,113,2025-11-26,GARDEN BANKS,GB,INTRDY_2025-11-27_0900
113OA0G0027D,Delivery Location,G0027,SMI 128A BUYBACK,,N,D,,5297.0,5297.0,1.0,5296.0,Y,,2025-11-27T15:27:42.503097,113,2025-11-26,GARDEN BANKS,GB,INTRDY_2025-11-27_0900
113OA0G0001R,Receipt Location,G0001,GB-128 AUGER (992100),,N,R,,378547.0,378547.0,0.0,378547.0,Y,,2025-11-27T15:27:42.503097,113,2025-11-27,GARDEN BANKS,GB,INTRDY_2025-11-27_1500
113OA0G0002R,Receipt Location,G0002,GB-783 MAGNOLIA (992103),,N,R,,160183.0,160183.0,1401.0,158782.0,Y,,2025-11-27T15:27:42.503097,113,2025-11-27,GARDEN BANKS,GB,INTRDY_2025-11-27_1500
113OA0G0003D,Delivery Location,G0003,MAGNOLIA REDELIVERY (992110),,N,D,,3704.0,3704.0,0.0,3704.0,Y,,2025-11-27T15:27:42.503097,113,2025-11-27,GARDEN BANKS,GB,INTRDY_2025-11-27_1500
113OA0G0004R,Receipt Location,G0004,GB-128 ENCHILADA 992101,,N,R,,567838.0,567838.0,33339.0,534499.0,Y,,2025-11-27T15:27:42.503097,113,2025-11-27,GARDEN BANKS,GB,INTRDY_2025-11-27_1500
113OA0G0005D,Delivery Location,G0005,ENCHILADA REDELIVERY (992109),,N,D,,8755.0,8755.0,0.0,8755.0,Y,,2025-11-27T15:27:42.503097,113,2025-11-27,GARDEN BANKS,GB,INTRDY_2025-11-27_1500
113OA0G0008R,Receipt Location,G0008,GB-85 BALDPATE (992102),,Y,R,,238686.0,238686.0,13000.0,225686.0,Y,,2025-11-27T15:27:42.503097,113,2025-11-27,GARDEN BANKS,GB,INTRDY_2025-11-27_1500
113OA0G0009D,Delivery Location,G0009,SMI-205 (992112),,Y,D,,20010.0,20010.0,336.0,19674.0,Y,,2025-11-27T15:27:42.503097,113,2025-11-27,GARDEN BANKS,GB,INTRDY_2025-11-27_1500
113OA0G0012D,Delivery Location,G0012,SEA ROBIN (992105),,N,D,,470859.0,141245.0,0.0,141245.0,Y,,2025-11-27T15:27:42.503097,113,2025-11-27,GARDEN BANKS,GB,INTRDY_2025-11-27_1500
113OA0G0013D,Delivery Location,G0013,KINETICA ENERGY EXPRESS (992108),,Y,D,,378559.0,440517.0,1373.0,439144.0,Y,,2025-11-27T15:27:42.503097,113,2025-11-27,GARDEN BANKS,GB,INTRDY_2025-11-27_1500
113OA0G0014D,Delivery Location,G0014,KINETICA DEEPWATER EXPRESS (992106),,Y,D,,159163.0,159163.0,43746.0,115417.0,Y,,2025-11-27T15:27:42.503097,113,2025-11-27,GARDEN BANKS,GB,INTRDY_2025-11-27_1500
113OA0G0015D,Delivery Location,G0015,TRANSCO (992107),,N,D,,378721.0,440707.0,0.0,440707.0,Y,,2025-11-27T15:27:42.503097,113,2025-11-27,GARDEN BANKS,GB,INTRDY_2025-11-27_1500
113OA0G0025R,Receipt Location,G0025,BALDPATE REDELIVERY,,N,R,,8266.0,8612.0,0.0,8612.0,Y,,2025-11-27T15:27:42.503097,113,2025-11-27,GARDEN BANKS,GB,INTRDY_2025-11-27_1500
113OA0G0026R,Receipt Location,G0026,SMI 128A SALES,,Y,R,,5297.0,5297.0,1.0,5296.0,Y,,2025-11-27T15:27:42.503097,113,2025-11-27,GARDEN BANKS,GB,INTRDY_2025-11-27_1500
113OA0G0027D,Delivery Location,G0027,SMI 128A BUYBACK,,N,D,,5297.0,5297.0,1.0,5296.0,Y,,2025-11-27T15:27:42.503097,113,2025-11-27,GARDEN BANKS,GB,INTRDY_2025-11-27_1500
117OA0GP001R,Receipt Location,GP001,PEPL MAUMEE,,N,R,,280000.0,280000.0,66000.0,214000.0,Y,,2025-11-27T15:27:42.503097,117,2025-11-26,GPL,GPL,INTRDY_2025-11-27_0900
117OA0GP002R,Receipt Location,GP002,ANR FALLEN TIMBERS,,N,R,,300000.0,300000.0,103200.0,196800.0,Y,,2025-11-27T15:27:42.503097,117,2025-11-26,GPL,GPL,INTRDY_2025-11-27_0900
117OA0GP101D,Delivery Location,GP101,OREGON CLEAN ENERGY PLANT,,N,D,,290000.0,290000.0,113850.0,176150.0,Y,,2025-11-27T15:27:42.503097,117,2025-11-26,GPL,GPL,INTRDY_2025-11-27_0900
117OA0GP102D,Delivery Location,GP102,Interstate Chemical,,N,D,,21000.0,21000.0,7128.0,13872.0,Y,,2025-11-27T15:27:42.503097,117,2025-11-26,GPL,GPL,INTRDY_2025-11-27_0900
117OA0GP103D,Delivery Location,GP103,CLEVELAND CLIFFS,,N,D,,81000.0,81000.0,46765.0,34235.0,Y,,2025-11-27T15:27:42.503097,117,2025-11-26,GPL,GPL,INTRDY_2025-11-27_0900
117OA0GP001R,Receipt Location,GP001,PEPL MAUMEE,,N,R,,280000.0,280000.0,66000.0,214000.0,Y,,2025-11-27T15:27:42.503097,117,2025-11-27,GPL,GPL,INTRDY_2025-11-27_1500
117OA0GP002R,Receipt Location,GP002,ANR FALLEN TIMBERS,,N,R,,300000.0,300000.0,103200.0,196800.0,Y,,2025-11-27T15:27:42.503097,117,2025-11-27,GPL,GPL,INTRDY_2025-11-27_1500
117OA0GP101D,Delivery Location,GP101,OREGON CLEAN ENERGY PLANT,,N,D,,290000.0,290000.0,113850.0,176150.0,Y,,2025-11-27T15:27:42.503097,117,2025-11-27,GPL,GPL,INTRDY_2025-11-27_1500
117OA0GP102D,Delivery Location,GP102,Interstate Chemical,,N,D,,21000.0,21000.0,7128.0,13872.0,Y,,2025-11-27T15:27:42.503097,117,2025-11-27,GPL,GPL,INTRDY_2025-11-27_1500
117OA0GP103D,Delivery Location,GP103,CLEVELAND CLIFFS,,N,D,,81000.0,81000.0,46765.0,34235.0,Y,,2025-11-27T15:27:42.503097,117,2025-11-27,GPL,GPL,INTRDY_2025-11-27_1500
105OA0M0003R,Receipt Location,M0003,OLYMPUS (992003),,N,R,,195982.0,195982.0,116733.0,79249.0,Y,,2025-11-27T15:27:42.503097,105,2025-11-26,MISSISSIPPI CANYON,MCGP,INTRDY_2025-11-27_0900
105OA0M0006D,Delivery Location,M0006,VENICE GAS PLANT (992002),,Y,D,,1207373.0,1207373.0,228793.0,978580.0,Y,,2025-11-27T15:27:42.503097,105,2025-11-26,MISSISSIPPI CANYON,MCGP,INTRDY_2025-11-27_0900
105OA0M0007D,Delivery Location,M0007,VENICE GAS PLANT BYPASS (992010),,N,D,,847533.0,847533.0,0.0,847533.0,Y,,2025-11-27T15:27:42.503097,105,2025-11-26,MISSISSIPPI CANYON,MCGP,INTRDY_2025-11-27_0900
105OA0M0008D,Delivery Location,M0008,KINETICA ENERGY EXPRESS (992009),,N,D,,293336.0,246735.0,0.0,246735.0,Y,,2025-11-27T15:27:42.503097,105,2025-11-26,MISSISSIPPI CANYON,MCGP,INTRDY_2025-11-27_0900
105OA0M0009D,Delivery Location,M0009,HIGH POINT GAS TRANSMISSION (992006),,N,D,,273431.0,100708.0,0.0,100708.0,Y,,2025-11-27T15:27:42.503097,105,2025-11-26,MISSISSIPPI CANYON,MCGP,INTRDY_2025-11-27_0900
105OA0M0021R,Receipt Location,M0021,Ursa Platform MC 809-2,,Y,R,,281848.0,281848.0,95561.0,186287.0,Y,,2025-11-27T15:27:42.503097,105,2025-11-26,MISSISSIPPI CANYON,MCGP,INTRDY_2025-11-27_0900
105OA0M0026R,Receipt Location,M0026,MC 989 Vito,,N,R,,57417.0,57417.0,0.0,57417.0,Y,,2025-11-27T15:27:42.503097,105,2025-11-26,MISSISSIPPI CANYON,MCGP,INTRDY_2025-11-27_0900
105OA0M8022R,Receipt Location,M8022,MARS PLATFORM (R-M0022 D-M0024),,N,R,,132275.0,132275.0,19963.0,112312.0,Y,,2025-11-27T15:27:42.503097,105,2025-11-26,MISSISSIPPI CANYON,MCGP,INTRDY_2025-11-27_0900
105OA0M0003R,Receipt Location,M0003,OLYMPUS (992003),,N,R,,195982.0,195982.0,116734.0,79248.0,Y,,2025-11-27T15:27:42.503097,105,2025-11-27,MISSISSIPPI CANYON,MCGP,INTRDY_2025-11-27_1500
105OA0M0006D,Delivery Location,M0006,VENICE GAS PLANT (992002),,Y,D,,1207373.0,1207373.0,208835.0,998538.0,Y,,2025-11-27T15:27:42.503097,105,2025-11-27,MISSISSIPPI CANYON,MCGP,INTRDY_2025-11-27_1500
105OA0M0007D,Delivery Location,M0007,VENICE GAS PLANT BYPASS (992010),,N,D,,847533.0,847533.0,0.0,847533.0,Y,,2025-11-27T15:27:42.503097,105,2025-11-27,MISSISSIPPI CANYON,MCGP,INTRDY_2025-11-27_1500
105OA0M0008D,Delivery Location,M0008,KINETICA ENERGY EXPRESS (992009),,N,D,,293336.0,246735.0,0.0,246735.0,Y,,2025-11-27T15:27:42.503097,105,2025-11-27,MISSISSIPPI CANYON,MCGP,INTRDY_2025-11-27_1500
105OA0M0009D,Delivery Location,M0009,HIGH POINT GAS TRANSMISSION (992006),,N,D,,273431.0,100708.0,0.0,100708.0,Y,,2025-11-27T15:27:42.503097,105,2025-11-27,MISSISSIPPI CANYON,MCGP,INTRDY_2025-11-27_1500
105OA0M0021R,Receipt Location,M0021,Ursa Platform MC 809-2,,Y,R,,281848.0,281848.0,95562.0,186286.0,Y,,2025-11-27T15:27:42.503097,105,2025-11-27,MISSISSIPPI CANYON,MCGP,INTRDY_2025-11-27_1500
105OA0M0026R,Receipt Location,M0026,MC 989 Vito,,N,R,,57417.0,57417.0,0.0,57417.0,Y,,2025-11-27T15:27:42.503097,105,2025-11-27,MISSISSIPPI CANYON,MCGP,INTRDY_2025-11-27_1500
105OA0M8022R,Receipt Location,M8022,MARS PLATFORM (R-M0022 D-M0024),,N,R,,132275.0,132275.0,0.0,132275.0,Y,,2025-11-27T15:27:42.503097,105,2025-11-27,MISSISSIPPI CANYON,MCGP,INTRDY_2025-11-27_1500
119OA030001D,Delivery Location,30001,DRACUT INTERCONNECT - ESSEX CO. MA. (REC 30016),,N,D,,569430.0,569430.0,0.0,569430.0,Y,,2025-11-27T15:27:42.503097,119,2025-11-26,M&N US,MN,INTRDY_2025-11-27_0901
119OA030002D,Delivery Location,30002,Tennessee - Haverhill Essex Co. MA,,N,D,,88012.0,88012.0,0.0,88012.0,Y,,2025-11-27T15:27:42.503097,119,2025-11-26,M&N US,MN,INTRDY_2025-11-27_0901
119OA030005D,Delivery Location,30005,"Westbrook-Granite State ,Cumberland Co.,ME",,N,D,,34575.0,34575.0,618.0,33957.0,Y,,2025-11-27T15:27:42.503097,119,2025-11-26,M&N US,MN,INTRDY_2025-11-27_0901
119OA030007D,Delivery Location,30007,"PSNH - Granite State Newington  ,Rockingham Co.,NH",,N,D,,64293.0,64293.0,0.0,64293.0,Y,,2025-11-27T15:27:42.503097,119,2025-11-26,M&N US,MN,INTRDY_2025-11-27_0901
