GFLOC,LocPurpDesc,Loc,LocName,LocZn,IT,FlowInd,LocSegment,DesignCapacity,OperatingCapacity,TotalScheduledQuantity,OperationallyAvailableCapacity,AllQtyAvail,QtyReason,Timestamp,TSP,EffGasDayTime,CycleDesc
114OA000814D,Delivery Location,00814,"ANP BELLINGHAM ENERGY COMPANY (NORFOLK,MA)",,N,D,,186630.0,186630.0,90992.0,95638.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA000815D,Delivery Location,00815,"Dighton Power LLC Bristol MA (BRISTOL,MA)",,N,D,,61923.0,61923.0,31000.0,30923.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA000816D,Delivery Location,00816,"Revere Power (PROVIDENCE,RI)",,N,D,,54620.0,66750.0,46044.0,20706.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA000817D,Delivery Location,00817,"Dynegy Lake Road (Windham,CT)",,N,D,,342380.0,342380.0,138671.0,203709.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA000819D,Delivery Location,00819,"Middletown- Cromwell Fairfield, CT",,N,D,,20751.0,20751.0,9848.0,10903.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA000820D,Delivery Location,00820,"Wallingford Energy Interconnect (FAIRFIELD,CT)",,N,D,,81000.0,157417.0,35000.0,122417.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA000821D,Delivery Location,00821,"Pinehills Meter - (PLYMOUTH,MA)",,N,D,,29891.0,31326.0,6356.0,24970.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA000822D,Delivery Location,00822,"Phelps Dodge (NEW LONDON,CT)",,N,D,,10400.0,11420.0,0.0,11420.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA000823D,Delivery Location,00823,"Sharon Station-(NORFOLK,MA)",,N,D,,42222.0,44419.0,22377.0,22042.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA000824D,Delivery Location,00824,New England Gas Company Fall River Gas-North Fall River Sta-(BRIST,,N,D,,41197.0,41197.0,85.0,41112.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA000826D,Delivery Location,00826,"Mystic (MIDDLESEX,MA)",,Y,D,,124000.0,124000.0,103739.0,20261.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA000827D,Delivery Location,00827,"National Grid-WEYMOUTH (NORFOLK,MA)",,N,D,,58498.0,58498.0,0.0,58498.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA000828D,Delivery Location,00828,"UConn Mansfield (TOLLAND,CT)",,N,D,,24104.0,24104.0,3000.0,21104.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA000829D,Delivery Location,00829,"National Grid-SANDWICH (BARNSTABLE,MA)",,N,D,,164630.0,164630.0,33836.0,130794.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA000830D,Delivery Location,00830,"Marathon (MIDDLESEX,MA)",,N,D,,229267.0,238936.0,8300.0,230636.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA000831D,Delivery Location,00831,"CMEEC-PIERCE POWER PLANT-(NEW HAVEN,CT)",,N,D,,61295.0,61295.0,5900.0,55395.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA000832D,Delivery Location,00832,"Norfolk Meter Station (NORFOLK,MA)",,N,D,,64734.0,66828.0,0.0,66828.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA000833D,Delivery Location,00833,Kleen Energy,,N,D,,221932.0,221932.0,88553.0,133379.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA000834D,Delivery Location,00834,"BELD - Braintree Electric Light  (NORFOLK,MA)",,N,D,,71509.0,71509.0,4500.0,67009.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA000835D,Delivery Location,00835,"WEST DANBURY (FAIRFIELD,CT)",,N,D,,169501.0,172228.0,4924.0,167304.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA000836D,Delivery Location,00836,GenConn Power Plant,,N,D,,98411.0,98411.0,0.0,98411.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA000837D,Delivery Location,00837,Salem Harbor Station,,N,D,,115000.0,115000.0,36500.0,78500.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA000838D,Delivery Location,00838,National Grid - West Roxbury,,N,D,,100000.0,100000.0,30004.0,69996.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA000839D,Delivery Location,00839,"NStar - Assonet, Bristol Co, MA",,N,D,,6690.0,7838.0,4535.0,3303.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA000840D,Delivery Location,00840,AGT to TE Hanover,,N,D,,384544.0,1163600.0,647999.0,515601.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA000841D,Delivery Location,00841,"Norwich Public Utilities-Oakland Heights, New London, CT",,N,D,,4054.0,4054.0,0.0,4054.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA000842D,Delivery Location,00842,"National Grid - Crary Street-Providence,,RI",,N,D,,96000.0,96000.0,1399.0,94601.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA000843D,Delivery Location,00843,CPV Towantic,,N,D,,137000.0,137000.0,129500.0,7500.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA000844D,Delivery Location,00844,"Exelon/Constellation Energy, Norfolk Co., Ma",,N,D,,96000.0,96000.0,31000.0,65000.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA000851D,Delivery Location,00851,"Brookfield Delivery (FAIRFIELD,CT)",,N,D,,463202.0,463202.0,308705.0,154497.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA001215D,Delivery Location,01215,"Salem Essex Co., MA North (ESSEX,MA)",,N,D,,720200.0,720200.0,17035.0,703165.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA002210D,Delivery Location,02210,"LAMBERTVILLE DELIVERY (HUNTERDON, NJ)",,N,D,,280000.0,280000.0,0.0,280000.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080000D,Delivery Location,80000,INTERCONNECT AGT MAINLINE & LAKE ROAD LALTERAL,,N,D,,535691.0,535691.0,0.0,535691.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080001R,Receipt Location,80001,INTERCONNECT BETWEEN MIDDLETON LAT  & AGT MAINLINE,,N,R,,394756.0,394756.0,88553.0,306203.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080003R,Receipt Location,80003,INTERCONNECT AGT G-10 LAT & CLEARY LATERAL,,N,R,,212098.0,212098.0,0.0,212098.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080004R,Receipt Location,80004,"INTERCONNECT AGT G-SYS BOURNE, MA & CANAL LATERAL",,N,R,,216004.0,216004.0,33836.0,182168.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080008R,Receipt Location,80008,LATERAL B SYSTEM,,N,R,,139310.0,139310.0,0.0,139310.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080009R,Receipt Location,80009,LATERAL B SYSTEM MAINILNE,,N,R,,403665.0,403665.0,0.0,403665.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080012R,Receipt Location,80012,LATERAL Y SYSTEM,,N,R,,253525.0,253525.0,0.0,253525.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080013D,Delivery Location,80013,LATERAL Y SYSTEM MAINLINE,,N,D,,512578.0,512578.0,0.0,512578.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080016R,Receipt Location,80016,LATERAL Z SYSTEM,,N,R,,177874.0,177874.0,0.0,177874.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080022R,Receipt Location,80022,LATERAL T SYSTEM,,N,R,,130000.0,130000.0,0.0,130000.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080029D,Delivery Location,80029,LATERAL C SYSTEM MAINLINE,,N,D,,428970.0,428970.0,0.0,428970.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080031D,Delivery Location,80031,LATERAL E SYSTEM MAINLINE,,N,D,,505583.0,505583.0,0.0,505583.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080031R,Receipt Location,80031,LATERAL E SYSTEM MAINLINE,,N,R,,505583.0,505583.0,0.0,505583.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080035D,Delivery Location,80035,LATERAL G-1 SYSTEM MAINLINE,,N,D,,628652.0,628652.0,14710.0,613942.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080035R,Receipt Location,80035,LATERAL G-1 SYSTEM MAINLINE,,N,R,,429578.0,429578.0,14624.0,414954.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080042D,Delivery Location,80042,Q-1 EXTENSION MAINLINE,,N,D,,661840.0,661840.0,0.0,661840.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080042R,Receipt Location,80042,Q-1 EXTENSION MAINLINE,,N,R,,536843.0,536843.0,0.0,536843.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080043D,Delivery Location,80043,Q-1 EXTENSION,,N,D,,197059.0,197059.0,0.0,197059.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080043R,Receipt Location,80043,Q-1 EXTENSION,,N,R,,197059.0,197059.0,0.0,197059.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080047D,Delivery Location,80047,LATERAL G SYSTEM CANAL MAINLINE,,N,D,,154955.0,154955.0,33836.0,121119.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080054R,Receipt Location,80054,LATERAL C-8 SYSTEM,,N,R,,63796.0,63796.0,0.0,63796.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080059D,Delivery Location,80059,LATERAL M SYSTEM MAINLINE,,N,D,,383110.0,383110.0,0.0,383110.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080060R,Receipt Location,80060,G-24 LATERAL HEAD OF LATERAL,,N,R,,214975.0,214975.0,33836.0,181139.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080063D,Delivery Location,80063,LATERAL W SYSTEM MAINLINE,,N,D,,489470.0,489470.0,88553.0,400917.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080063R,Receipt Location,80063,LATERAL W SYSTEM MAINLINE,,N,R,,428970.0,428970.0,0.0,428970.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080070R,Receipt Location,80070,G-12 SYSTEM,,N,R,,575709.0,575709.0,84570.0,491139.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080071D,Delivery Location,80071,G-12 SYSTEM G-5 MAINLINE,,N,D,,164265.0,164265.0,84570.0,79695.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080074R,Receipt Location,80074,G-22 SYSTEM,,N,R,,320805.0,320805.0,0.0,320805.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080094R,Receipt Location,80094,J-2 SYSTEM,,Y,R,,277970.0,277970.0,103739.0,174231.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080095D,Delivery Location,80095,J-2 SYSTEM MAINLINE,,N,D,,255882.0,255882.0,103739.0,152143.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080100D,Delivery Location,80100,KLEEN ENERGY LATERAL MAINLINE,,N,D,,385524.0,385524.0,88553.0,296971.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080101R,Receipt Location,80101,KLEEN ENERGY LATERAL,,N,R,,385524.0,385524.0,88553.0,296971.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080106D,Delivery Location,80106,SALEM LATERAL (MAINLINE),,N,D,,253205.0,253205.0,21800.0,231405.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080107R,Receipt Location,80107,SALEM LATERAL,,N,R,,115000.0,115000.0,21800.0,93200.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA080806D,Delivery Location,80806,G-24 MAINLINE HEAD OF LATERAL,,N,D,,282747.0,282747.0,33836.0,248911.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA088202R,Receipt Location,88202,INTERCONNECTION BETWEEN NORTHEAST GATEWAY AND HUBLINE MAINLINE,,N,R,,800000.0,800000.0,0.0,800000.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA088203D,Delivery Location,88203,INTERCONNECTION BETWEEN NORTHEAST GATEWAY AND HUBLINE,,N,D,,800000.0,800000.0,0.0,800000.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA089847R,Receipt Location,89847,NORTHEAST GATEWAY DEEP WATER PORT (DWP1),,N,R,,800000.0,800000.0,0.0,800000.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA089848R,Receipt Location,89848,INTERCONNECT BETWEEN SUEZ NEPTUNE AND HUBLINE,,N,R,,800000.0,800000.0,0.0,800000.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA099200R,Receipt Location,99200,NJ-NY MAINLINE,,N,R,,1502586.0,1502586.0,0.0,1502586.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA099815R,Receipt Location,99815,PHELPS DODGE LATERAL POINT,,N,R,,52024.0,52024.0,0.0,52024.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA099826D,Delivery Location,99826,BROOKFIELD IN-LINE TRANSFER POINT,,N,D,,1476399.0,1476399.0,9485.0,1466914.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA099826R,Receipt Location,99826,BROOKFIELD IN-LINE TRANSFER POINT,,N,R,,1476399.0,1476399.0,9485.0,1466914.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA099827D,Delivery Location,99827,BURRILLVILLE IN-LINE TRANSFER POINT,,N,D,,535691.0,535691.0,7303.0,528388.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA099827R,Receipt Location,99827,BURRILLVILLE IN-LINE TRANSFER POINT,,N,R,,535691.0,535691.0,7303.0,528388.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA099855R,Receipt Location,99855,SALEM LATERAL CUSTODY TRANSFER POINT,,N,R,,115000.0,115000.0,14700.0,100300.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA099856D,Delivery Location,99856,MAHWAH IN-LINE TRANSFER POINT,,N,D,,335029.0,335029.0,10424.0,324605.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA099856R,Receipt Location,99856,MAHWAH IN-LINE TRANSFER POINT,,N,R,,335029.0,335029.0,10424.0,324605.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA099857D,Delivery Location,99857,EAST BRAINTREE CUSTODY TRANSFER POINT,,N,D,,196970.0,196970.0,45236.0,151734.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA099857R,Receipt Location,99857,EAST BRAINTREE CUSTODY TRANSFER POINT,,N,R,,171366.0,171366.0,45236.0,126130.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-23,INTRDY_2025-11-24_0901
114OA000001D,Delivery Location,00001,"Partroy (MORRIS,NJ)",,N,D,,18022.0,18022.0,8000.0,10022.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000002D,Delivery Location,00002,"Waterbury (NEW HAVEN,CT)",,N,D,,208442.0,216006.0,19495.0,196511.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000003D,Delivery Location,00003,North Haven (NEW HAVEN),,N,D,,342081.0,342081.0,104198.0,237883.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000004D,Delivery Location,00004,"Rhode Island Energy -DEY ST. (PROVIDENCE,RI)",,N,D,,157437.0,157437.0,46919.0,110518.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000005D,Delivery Location,00005,"Willimantic (NEW HAVEN, CT)",,N,D,,15880.0,15880.0,3449.0,12431.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000006D,Delivery Location,00006,"Mohegan Park (NEW LONDON,CT)",,N,D,,25597.0,26692.0,5287.0,21405.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000007D,Delivery Location,00007,"Waterford (NEW LONDON,CT)",,N,D,,60849.0,60849.0,5132.0,55717.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000008D,Delivery Location,00008,"Rhode Island Energy-WESTERLY (WASHINGTON,RI)",,N,D,,10265.0,10265.0,4955.0,5310.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000009D,Delivery Location,00009,"Putnam (WINDHAM,CT)",,N,D,,31570.0,32187.0,1419.0,30768.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000010D,Delivery Location,00010,"Rhode Island Energy - E. Providence (PROVIDENCE,RI)",,N,D,,147347.0,147347.0,16628.0,130719.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000011D,Delivery Location,00011,"Taunton (BRISTOL, MA)",,N,D,,67232.0,67232.0,25082.0,42150.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000012D,Delivery Location,00012,"Rhode Island Energy - WARREN (BRISTOL,RI)",,N,D,,30409.0,30409.0,7049.0,23360.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000013D,Delivery Location,00013,"Rhode Island Energy- Portsmouth (NEWPORT,RI)",,N,D,,87827.0,87827.0,16903.0,70924.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000015D,Delivery Location,00015,"Freetown (BRISTOL,MA)",,N,D,,77515.0,77515.0,494.0,77021.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000016D,Delivery Location,00016,"New England Gas Company Fall River (BRISTOL,MA)",,N,D,,116021.0,116021.0,21427.0,94594.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000017D,Delivery Location,00017,"New Bedford (BRISTOL,MA)",,N,D,,116072.0,116072.0,8746.0,107326.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000018D,Delivery Location,00018,Bourne Station Relocation (Mainland Bourne),,N,D,,116996.0,116996.0,11502.0,105494.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000019D,Delivery Location,00019,"Plymouth (PLYMOUTH,MA)",,N,D,,30905.0,30905.0,11139.0,19766.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000020D,Delivery Location,00020,"Milford (WORCESTER,MA)",,N,D,,23867.0,23867.0,1701.0,22166.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000021D,Delivery Location,00021,"National Grid- NORWOOD (NORFOLK,MA)",,N,D,,40089.0,45508.0,3650.0,41858.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000022D,Delivery Location,00022,"Westwood (NORFOLK, MA)",,N,D,,93629.0,93629.0,11422.0,82207.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000023D,Delivery Location,00023,"National Grid- EAST BRAINTREE (NORFOLK,MA)",,N,D,,107189.0,111671.0,29253.0,82418.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000024D,Delivery Location,00024,"Brockton (PLYMOUTH,MA)",,Y,D,,390174.0,513937.0,49194.0,464743.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000025D,Delivery Location,00025,"Hopedale (NORFOLK,MA)",,N,D,,12377.0,12377.0,2800.0,9577.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000027D,Delivery Location,00027,"National Grid- EVERETT (MIDDLESEX,MA)",,N,D,,247268.0,247268.0,31563.0,215705.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000028D,Delivery Location,00028,"Brookford ST (MIDDLESEX,MA)",,N,D,,66151.0,66151.0,2378.0,63773.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000029D,Delivery Location,00029,"Middleboro (PLYMOUTH,MA)",,N,D,,16445.0,17118.0,2950.0,14168.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000030D,Delivery Location,00030,"Guilford (NEW HAVEN,CT)",,N,D,,74622.0,118839.0,517.0,118322.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000031D,Delivery Location,00031,"Kensington New Haven, CT",,N,D,,143915.0,143915.0,25789.0,118126.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000032D,Delivery Location,00032,"National Grid-WALTHAM (MIDDLESEX,MA)",,N,D,,95754.0,95754.0,2312.0,93442.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000033D,Delivery Location,00033,"Rhode Island Energy - TIVERTON (NEWPORT,RI)",,N,D,,2040.0,2040.0,1140.0,900.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000034D,Delivery Location,00034,"New England Gas Company No. Attleboro (BRISTOL,MA)",,N,D,,22483.0,22483.0,4507.0,17976.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000035D,Delivery Location,00035,"Salem Pike (NORWICH, CT)",,N,D,,4791.0,4791.0,0.0,4791.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000036D,Delivery Location,00036,"West Medway (NORFOLK,MA)",,N,D,,48840.0,48840.0,4849.0,43991.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000037D,Delivery Location,00037,"South Attleboro (BRISTOL, MA)",,N,D,,23217.0,24341.0,4215.0,20126.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000038D,Delivery Location,00038,"Charles River RD (NORFOLK,MA)",,N,D,,37548.0,37548.0,2522.0,35026.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000039D,Delivery Location,00039,"Suffern (ROCKLAND,NY)",,N,D,,19130.0,23300.0,0.0,23300.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000040D,Delivery Location,00040,"Stony Point (ROCKLAND,NY)",,N,D,,235188.0,235188.0,10420.0,224768.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000041D,Delivery Location,00041,"Peekskill (WESTCHESTER,NY)",,N,D,,67138.0,67138.0,14933.0,52205.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000043D,Delivery Location,00043,"Ashland (MIDDLESEX,MA)",,N,D,,94421.0,94421.0,6083.0,88338.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000044D,Delivery Location,00044,"Rhode Island Energy-Burrillville (PROVIDENCE,RI)",,N,D,,12310.0,12310.0,0.0,12310.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
114OA000045D,Delivery Location,00045,Somers  (Westchester),,N,D,,110800.0,110800.0,22376.0,88424.0,Y,,2025-11-24T19:18:10.160045,6951446,2025-11-24,INTRDY_2025-11-24_1800
